IDPC3,CX,CY,k3,type2.x,Cut32,Ingrowth23,Growth23,Mortality23,Mortality23_nd,Mortality_ausente23,BAc23,ba_ifn2,sf_nfi,sgdd_nfi,PPplot,PETplot,WAIplot,speimean,speimin
181348A1,496000,4110000,2,Planted,0,0,0.028952752397227676,0,0,0,0.019282938619972132,19.979893750000002,14.33333,2138.782,651,1058,-38.468809073724,-0.392123191972219,-2.07234113415082
181350A1,499000,4110000,1,Planted,0,0,0.08636433107697751,0,0,0,0.061684741198357755,2.5899062500000003,11.51852,2254.783,628,1070,-41.3084112149533,-0.392123191972219,-2.07234113415082
181353A1,484000,4109000,1,Planted,0,0.005286941513892216,0.09934000277182109,0,0,0,0.001666439853720057,12.206175000000002,12.74074,2184.111,642,1074,-40.2234636871508,-0.392123191972219,-2.07234113415082
181354A1,487000,4109000,1,Planted,0,0,0.04560054780683692,0,0,0,0.015880334466092026,16.460756250000003,16.77778,2057.674,675,1055,-36.0189573459716,-0.392123191972219,-2.07234113415082
181357A1,495000,4109000,1,Planted,0,0,0.027258175396054952,0,0,0,0.013228408563558508,6.1034250000000005,19.44444,1955.227,669,1050,-36.2857142857143,-0.392123191972219,-2.07234113415082
181358A1,498000,4109000,1,Planted,0,0,0.03239801594610576,0,0,0,0.01248940031992085,13.313043750000002,16.7037,2064.401,668,1054,-36.6223908918406,-0.392123191972219,-2.07234113415082
181363A1,486000,4108000,1,Planted,0,0,0.09639598396465386,0,0,0,-0.003329629501872995,8.3347125,18.25926,1990.552,709,1039,-31.7613089509143,-0.392123191972219,-2.07234113415082
181372A1,494000,4107000,2,Planted,0,0,0.024844483488891015,0.004342151823407047,0.11900208333333336,0,0.002005462900307809,27.406246527777782,15.11111,2114.123,661,1061,-37.7002827521206,-0.392123191972219,-2.07234113415082
181373A1,495000,4107000,2,Planted,0,0,0.03150298468832735,0.016984666254460854,0.7338568287037037,0.001183471071900663,0.0225425817874142,43.20702083333333,23.18519,1837.735,729,1022,-28.6692759295499,-0.392123191972219,-2.07234113415082
181390A1,498000,4103000,2,Natural,0,0,0.07364184804159822,0,0,0,0.04336686077961588,13.12916875,13.62963,2167.449,658,1062,-38.0414312617702,-0.392123191972219,-2.07234113415082
181395A1,489000,4102000,2,Planted,0,0.004007353455898111,0.06838249099216012,0,0,0,0.015342495357421966,17.41018125,32.88889,1579.898,830,982,-15.4786150712831,-0.392123191972219,-2.07234113415082
181398A1,498000,4102000,1,Planted,0,0,0.07888482197256821,0,0,0,0.006652463264025425,9.5810375,13.7037,2175.858,654,1063,-38.4760112888053,-0.392123191972219,-2.07234113415082
181402A1,489000,4101000,1,Natural,0,0,0.004615339315198701,0.08145177963271562,1.6193932291666668,0,0.0010059543064117953,19.88161875,28.48148,1706.597,780,1004,-22.3107569721116,-0.392123191972219,-2.07234113415082
181452A1,408000,4087000,1,Natural,0,0,0.051169263558572486,0.011552153253991377,0.12690089285714287,0,0.013072808320065308,10.985042361111113,10.2963,2425.129,668,1120,-40.3571428571429,-0.18971343282333,-2.56539669632912
181674A1,480000,4095000,1,Natural,0,0.02717613087520469,0.11851016271011727,0,0,0,0.003569704660675745,7.2595875,28.37037,1708.109,797,1003,-20.5383848454636,-0.392123191972219,-2.07234113415082
181675A1,481000,4095000,1,Natural,0,0,0.09690017475130809,0,0,0,0.0266066880067217,3.2641625000000003,19.59259,1956.241,724,1042,-30.5182341650672,-0.392123191972219,-2.07234113415082
181682A1,479000,4094000,1,Natural,0,0,0.052280987482861356,0,0,0,0.01768990549913998,8.446400694444446,33.37037,1570.521,830,984,-15.650406504065,-0.186314177952175,-1.91715450088183
181692A1,464000,4092000,2,Planted,0,0,0.01923707837868404,0,0,0,0.019237078378684037,24.381794444444445,23.03704,1868.809,758,1041,-27.1853986551393,-0.186314177952175,-1.91715450088183
181709A1,470000,4090000,1,Planted,0,0,0.05789653810919876,0,0,0,0.018539501406329626,10.69544375,15.96296,2082.729,689,1065,-35.3051643192488,-0.186314177952175,-1.91715450088183
190006A1,466000,4560000,1,Planted,0,0,0.2130148876542888,0,0,0,0.04837698710560983,1.4377125000000002,16.51852,1969.644,652,923,-29.3607800650054,-0.338340265180228,-1.7114943365256
190008A1,467000,4559000,1,Planted,0,0.024455632930678286,0.3003356079942076,0,0,0,0.03641647260762242,2.4389250000000002,15.88889,2012.293,576,942,-38.8535031847134,-0.338340265180228,-1.7114943365256
190020A1,470000,4562000,1,Planted,0,0,0.15982902934006027,0,0,0,0.03121676923734938,5.33584375,16.92593,1960.101,642,924,-30.5194805194805,-0.338340265180228,-1.7114943365256
190023A1,471000,4560000,2,Planted,1,0,0.025826800310108925,0,0,0.027497024505054337,0.00938322538247127,29.107075000000002,26.96296,1598.486,803,884,-9.16289592760181,-0.338340265180228,-1.7114943365256
190031A1,473000,4563000,2,Planted,0,0,0.033700246939402656,0.0022558749941741702,0.08118409090909091,0,0.022443212210383628,35.98785,16.48148,1998.332,591,935,-36.7914438502674,-0.338340265180228,-1.7114943365256
190033A1,474000,4559000,1,Planted,0,0,0.05977597680403767,0,0,0,0.013912446941764628,17.517677777777777,19.96296,1871.754,656,924,-29.004329004329,-0.338340265180228,-1.7114943365256
190034A1,474000,4561000,1,Planted,0,0.030750635572964754,0.14939331830150063,0,0,0,0.016581407966157986,8.1418125,22.92593,1743.371,718,905,-20.6629834254144,-0.338340265180228,-1.7114943365256
190045A1,478000,4561000,1,Natural,0,0.01262277229505535,0.009543119126284865,0.010401680751856693,0.07285208333333336,0,0.009543119126284862,7.003876111111111,20.18519,1854.855,631,924,-31.7099567099567,-0.338340265180228,-1.7114943365256
190049A1,479000,4563000,2,Natural,1,0,0.012656380729605786,0.006620965430321215,0.3244654040404041,0,0.004519188538484223,49.00575413888889,15.48148,2037.336,553,943,-41.3573700954401,-0.338340265180228,-1.7114943365256
190051A1,480000,4562000,2,Natural,1,0,0.00851772140950406,0,0,0.015100848902298049,0.004346949525113399,29.93960738888889,18.18519,1924.339,579,938,-38.272921108742,-0.338340265180228,-1.7114943365256
190052A1,480000,4568000,1,Natural,1,0,0.030409826753929007,0,0,0,0.030409826753929007,10.052478472222223,16.51852,2007.561,570,942,-39.4904458598726,-0.338340265180228,-1.7114943365256
190055A1,481000,4563000,1,Natural,0,0,0.016418419332522312,0.00283481380016894,0.06177675,0,0.011402136257830972,21.792172027777777,13.88889,2116.84,535,952,-43.8025210084034,-0.338340265180228,-1.7114943365256
190056A1,481000,4568000,1,Natural,0,0,0.0226781850916611,0,0,0,0.005005889443905605,16.483866666666668,17.51852,1962.629,585,937,-37.5667022411953,-0.338340265180228,-1.7114943365256
190057A1,481000,4570000,1,Natural,0,0.01594252746431343,0.11464870033923384,0,0,0,0.006748819411709708,4.1199125,15.81481,2035.379,561,947,-40.7602956705385,-0.338340265180228,-1.7114943365256
190060A1,482000,4564000,1,Planted,0,0,0.046723086391618235,0,0,0,0.046723086391618235,4.052154,14.66667,2084.166,535,954,-43.9203354297694,-0.338340265180228,-1.7114943365256
190064A1,483000,4567000,1,Natural,0,0,0.03061417027216591,0.004900655693967592,0.12225909090909091,0,5.19039550093523e-4,24.94749652777778,17.25926,1972.896,567,943,-39.8727465535525,-0.338340265180228,-1.7114943365256
190065A1,483000,4569000,1,Natural,0,0.01487508814538892,0.03197445389899575,0.007977729559431978,0.0608790404040404,0,0.023107216808941608,7.631123611111111,16.33333,2014.786,565,944,-40.1483050847458,-0.338340265180228,-1.7114943365256
190066A1,484000,4560000,1,Natural,0,0,0.06877045439370548,0,0,0,6.214179324463264e-4,7.249224305555556,23.59259,1727.814,666,913,-27.0536692223439,-0.338340265180228,-1.7114943365256
190069A1,484000,4569000,1,Planted,0,0.14186482323434174,0.02114849816033932,0,0,0,0.021148498160339323,1.702869444444444,16.14815,2018.442,559,947,-40.9714889123548,-0.338340265180228,-1.7114943365256
190070A1,485000,4561000,2,Natural,1,0,0.00872808565915638,0.0022186456877508662,0.11642449494949497,0.004549392796625138,-7.174250339274878e-4,52.475478888888894,21.2963,1813.158,616,928,-33.6206896551724,-0.338340265180228,-1.7114943365256
190071A1,485000,4567000,1,Natural,0,0,0.026031934369802136,0,0,0,0.026031934369802133,1.5149006944444445,18.2963,1933.116,582,939,-38.0191693290735,-0.338340265180228,-1.7114943365256
190073A1,486000,4559000,1,Natural,0,0.006352979747834714,0.030898396339832643,0,0,0,0.022348912199300595,18.54677291666667,26.18519,1635.391,708,902,-21.5077605321508,-0.338340265180228,-1.7114943365256
190076A1,486000,4567000,1,Natural,1,0.020401977344743766,0.016103287593778316,0.013689828392596848,0.08421875,0.011530436972262003,0.01610328759377832,6.151921527777778,17.44444,1954.305,574,941,-39.0010626992561,-0.338340265180228,-1.7114943365256
190077A1,486000,4569000,1,Natural,1,0,0.005504313911713722,0,0,0.011433489786187395,-0.0017657190432906757,16.17508125,16.22222,2005.331,562,947,-40.6546990496304,-0.338340265180228,-1.7114943365256
190078A1,487000,4559000,2,Natural,1,0,0.029664446061418406,0,0,0.006193674283221892,0.0036195400879758147,20.636412055555557,27.88889,1583.323,727,897,-18.9520624303233,-0.338340265180228,-1.7114943365256
190079A1,487000,4561000,2,Natural,1,0,0.017222548622728016,0.0032740463706564613,0.06162525252525252,0.006130901237018749,0.017222548622728016,18.822351777777776,17.88889,1936.954,582,938,-37.953091684435,-0.338340265180228,-1.7114943365256
190082A1,488000,4559000,2,Natural,1,0,0.004911543618096362,0,0,0.0570683254668571,0.001439344937827961,34.907279583333334,26.74074,1624.091,707,901,-21.5316315205327,-0.338340265180228,-1.7114943365256
190083A1,488000,4561000,1,Planted,0,0.280970708589058,0.058684467848370135,0,0,0,-0.03764349389333346,4.382412500000001,17.59259,1954.019,564,944,-40.2542372881356,-0.338340265180228,-1.7114943365256
190084A1,488000,4563000,1,Planted,0,0.02299386750777394,0.11755230384837469,0,0,0,0.04235657354631072,16.088380555555556,16.07407,2024.115,552,954,-42.1383647798742,-0.338340265180228,-1.7114943365256
190085A1,488000,4566000,1,Natural,0,0.022543316551786784,0.12422252878156362,0,0,0,-0.016921443196708717,7.82594375,16.55556,2001.591,556,951,-41.5352260778128,-0.338340265180228,-1.7114943365256
190087A1,489000,4560000,2,Natural,1,0,0.005075393143949372,0.015200588802953158,0.7010212121212122,0.0016684462532348331,-0.001711700441997705,46.11803011111111,23.11111,1772.164,645,922,-30.0433839479393,-0.338340265180228,-1.7114943365256
190088A1,489000,4562000,1,Planted,0,0,0.011092637823970469,0,0,0,-0.013188164606242126,9.720378333333333,15.92593,2038.205,539,956,-43.6192468619247,-0.338340265180228,-1.7114943365256
190089A1,489000,4566000,1,Natural,0,0.015338905288011967,0.030861772772832065,0,0,0,0.016432406349247607,18.88631875,17.85185,1949.102,570,944,-39.6186440677966,-0.338340265180228,-1.7114943365256
190092A1,490000,4561000,1,Natural,0,0,0.01566214041712763,0.012520727354486944,0.06187499999999999,0,0.015662140417127633,4.941805555555556,17.14815,1975.04,556,947,-41.2882787750792,-0.338340265180228,-1.7114943365256
190093A1,490000,4565000,1,Natural,0,0,0.011918542855924552,0,0,0,0.008479736066988288,19.338929166666667,20.2963,1856.502,615,931,-33.9419978517723,-0.338340265180228,-1.7114943365256
190094A1,490000,4567000,1,Natural,0,0.01527913358598857,0.0207545998032911,0.009261029443257738,0.06606875000000002,0,0.010217583649246773,7.134061111111111,19.37037,1892.595,586,942,-37.791932059448,-0.338340265180228,-1.7114943365256
190095A1,491000,4558000,1,Natural,0,0,0.016887610577896443,0.002533787312578599,0.03811420454545455,0,0.012466580241426174,15.04238511111111,22.59259,1784.899,625,930,-32.7956989247312,-0.338340265180228,-1.7114943365256
190096A1,491000,4560000,2,Natural,1,0,0.013631640855692028,0.0015842200447680468,0.05818181818181818,0.003068216168648337,0.004977945782247685,36.72584397222222,21.81481,1803.597,621,928,-33.0818965517241,-0.338340265180228,-1.7114943365256
190097A1,491000,4562000,1,Natural,0,0,0.005787124016622144,0,0,0,0.005787124016622145,19.991973555555557,15.2963,2065.803,527,959,-45.0469238790407,-0.338340265180228,-1.7114943365256
190098A1,491000,4565000,1,Natural,0,0.02315208420833366,0.03459448475263576,0.009627682878370899,0.0966414772727273,0,0.014018326044651336,10.037875000000001,21.62963,1817.607,615,930,-33.8709677419355,-0.338340265180228,-1.7114943365256
190100A1,492000,4560000,1,Natural,0,0,0.016213437432048332,0.0038602067186562813,0.05113636363636364,0,0.011302015407217723,13.247053166666667,23.92593,1755.682,614,931,-34.0494092373792,-0.338340265180228,-1.7114943365256
190102A1,492000,4565000,1,Natural,0,0,0.012229725768010293,0,0,0,0.008158272164614224,15.769518055555555,23.55556,1746.54,637,922,-30.9110629067245,-0.338340265180228,-1.7114943365256
190103A1,492000,4567000,1,Natural,0,0,0.02229380519697706,0,0,0,0.001842000713175254,3.139325,19.55556,1880.206,592,938,-36.8869936034115,-0.338340265180228,-1.7114943365256
190105A1,493000,4561000,1,Natural,0,0,0.028880445257949885,0,0,0,0.006878462845533299,6.069469611111112,16.25926,2024.334,540,956,-43.5146443514644,-0.338340265180228,-1.7114943365256
190107A1,493000,4565000,1,Natural,0,0.014804489991169246,0.03370462033031771,0,0,0,0.023868048868134706,7.362784722222222,24.33333,1735.201,636,925,-31.2432432432432,-0.338340265180228,-1.7114943365256
190110A1,494000,4562000,1,Natural,0,0,0.01682630536620336,0.011163591108129986,0.23215176767676768,0,0.003695055019801295,20.795438083333334,14.81481,2090.656,504,967,-47.8800413650465,-0.338340265180228,-1.7114943365256
190196A1,467000,4557000,2,Planted,0,0,0.05690456120034324,0.003255905955691345,0.06568181818181819,0,0.03537264549359536,20.17313125,17.2963,1954.834,635,928,-31.573275862069,-0.338340265180228,-1.7114943365256
190229A1,480000,4552000,1,Planted,0,0,0.18944518904422675,0,0,0,0.036925684580055074,7.294950000000001,13.77778,2108.536,538,955,-43.6649214659686,-0.338340265180228,-1.7114943365256
190255A1,487000,4543000,2,Planted,1,0.012466067070239758,0.05995569359297168,0,0,0.0020377652204700974,-0.0044420869154425426,18.416175000000003,14.81481,2125.253,525,957,-45.141065830721,-0.338340265180228,-1.7114943365256
190257A1,487000,4551000,1,Planted,1,0.057635041759298206,0.14029922489935714,0,0,0,-0.0039055458751426834,1.89125,17.2963,1975.845,533,956,-44.2468619246862,-0.338340265180228,-1.7114943365256
190260A1,488000,4542000,1,Planted,0,0.0614645019712079,0.09309403215371564,0,0,0,-0.0024925118154706842,4.535175,17.33333,2042.755,525,959,-45.2554744525547,-0.338340265180228,-1.7114943365256
190273A1,492000,4556000,1,Planted,0,0,0.1498819430402868,0,0,0,-0.019892259175035443,7.384725,16.85185,2004.076,533,958,-44.3632567849687,-0.338340265180228,-1.7114943365256
190577A1,469000,4538000,1,Planted,0,0,0.06757956686399297,0,0,0,0.033793390661154936,13.966062500000001,20.2963,1912.172,584,944,-38.135593220339,-0.362026025496778,-1.93748907248179
191405A1,565000,4506000,1,Natural,0,0,0.03582237492720721,0,0,0,0.007762573132244467,7.100554861111111,18.18519,2101.569,595,981,-39.3476044852192,-0.370210017272205,-1.65588289002577
191425A1,568000,4503000,1,Natural,0,0.022500488958205302,0.08267133851165533,0,0,0,0.01553662057939189,9.118993750000001,19,2064.646,599,974,-38.5010266940452,-0.370210017272205,-1.65588289002577
191426A1,568000,4505000,1,Natural,0,0,0.0854588236822106,0,0,0,0.027915071921424298,3.733078472222222,19.88889,2057.237,605,974,-37.8850102669404,-0.370210017272205,-1.65588289002577
